Perturbation	Synergies	Non-synergies
[RSK_fi]-[SKIi]	0	450
[RSK_fi]-[PPM1Ai]	0	450
[RSK_fi]-[ERK_fi]	0	261
[RSK_fi]-[GSK3_fi]	0	450
[RSK_fi]-[PPP1CAi]	0	450
[RSK_fi]-[TAB_fi]	0	396
[RSK_fi]-[MAP3K7i]	0	396
[RSK_fi]-[SMAD4i]	0	450
[RSK_fi]-[SMAD1i]	0	450
[RSK_fi]-[SMAD5i]	0	450
[RSK_fi]-[BMPR2i]	0	450
[RSK_fi]-[ACVR1i]	0	450
[RSK_fi]-[SRCi]	0	450
[RSK_fi]-[SMAD3i]	0	450
[RSK_fi]-[SHC1i]	1	414
[RSK_fi]-[SMAD6i]	0	446
[RSK_fi]-[TRAF6i]	0	424
[RSK_fi]-[SMAD7i]	0	448
[RSK_fi]-[SMURF1i]	0	429
[RSK_fi]-[SMURF2i]	23	427
[RSK_fi]-[SMAD2i]	0	397
[RSK_fi]-[TGFBR2i]	0	450
[RSK_fi]-[TGFBR1i]	0	450
[RSK_fi]-[DVL_fi]	0	450
[RSK_fi]-[DAAM1i]	0	450
[RSK_fi]-[PARD6Ai]	0	450
[RSK_fi]-[AP1_ci]	8	428
[RSK_fi]-[MYCi]	392	0
[RSK_fi]-[JUNi]	0	450
[RSK_fi]-[ATF2i]	0	450
[RSK_fi]-[FOSi]	0	450
[RSK_fi]-[SRFi]	0	450
[RSK_fi]-[PTENi]	0	450
[RSK_fi]-[CFL_fi]	0	450
[RSK_fi]-[LIMK1i]	0	450
[RSK_fi]-[LIMK2i]	0	450
[RSK_fi]-[CDC42i]	0	450
[RSK_fi]-[ARHGAP24i]	0	450
[RSK_fi]-[RAC_fi]	7	309
[RSK_fi]-[TIAM1i]	0	450
[RSK_fi]-[RHOAi]	0	450
[RSK_fi]-[RND3i]	0	450
[RSK_fi]-[CASP3i]	0	450
[RSK_fi]-[JNK_fi]	0	250
[RSK_fi]-[MAP2K7i]	0	450
[RSK_fi]-[MAPK8IP3i]	0	450
[RSK_fi]-[ROCK1i]	0	450
[RSK_fi]-[Prosurvivali]	0	450
[RSK_fi]-[Antisurvivali]	0	450
[SKP2i]-[TGFB1i]	0	349
[SKP2i]-[LIFi]	0	349
[SKP2i]-[ILR_fi]	0	327
[SKP2i]-[CREBBPi]	0	326
[SKP2i]-[DUSP1_gi]	0	349
[SKP2i]-[EP300i]	0	349
[SKP2i]-[SMAD7_gi]	0	349
[SKP2i]-[SMAD6_gi]	0	343
[SKP2i]-[CCND1i]	0	349
[SKP2i]-[DKK_gi]	0	300
[SKP2i]-[NLKi]	0	349
[SKP2i]-[TCF7_fi]	0	290
[SKP2i]-[LEF1i]	0	349
[SKP2i]-[EGR1i]	0	349
[SKP2i]-[MMP_fi]	0	292
[SKP2i]-[BTRCi]	0	349
[SKP2i]-[CTNNB1i]	0	298
[SKP2i]-[SFRP1_gi]	0	349
[SKP2i]-[SFRP1i]	0	349
[SKP2i]-[CFLARi]	0	304
[SKP2i]-[MSK_fi]	0	349
[SKP2i]-[RTPK_gi]	0	349
[SKP2i]-[FZD_fi]	0	349
[SKP2i]-[DKK_fi]	0	300
[SKP2i]-[LRP_fi]	0	347
[SKP2i]-[PIK3CAi]	0	349
[SKP2i]-[MAP3K8i]	0	298
[SKP2i]-[BAXi]	0	349
[SKP2i]-[CYCSi]	0	349
[SKP2i]-[S6K_fi]	0	349
[SKP2i]-[MDM2_gi]	0	349
[SKP2i]-[mTORC2_ci]	0	349
[SKP2i]-[BADi]	0	349
[SKP2i]-[RHEBi]	0	349
[SKP2i]-[BCL2i]	0	336
[SKP2i]-[AKT1S1i]	0	349
[SKP2i]-[TSC_fi]	0	349
[SKP2i]-[FOXO_fi]	0	349
[SKP2i]-[PTEN_gi]	0	349
[SKP2i]-[CASP8i]	0	349
[SKP2i]-[IRS1i]	0	349
[SKP2i]-[CHUKi]	0	263
[SKP2i]-[GAB_fi]	0	323
[SKP2i]-[PTPN11i]	0	298
[SKP2i]-[GRAP2i]	0	349
[SKP2i]-[MAP3K11i]	0	349
[SKP2i]-[MAP3K4i]	0	349
[SKP2i]-[MAP2K4i]	0	248
[SKP2i]-[DUSP1i]	0	327
[SKP2i]-[MAP3K5i]	0	349
[SKP2i]-[MAP2K3i]	0	349
[SKP2i]-[DUSP6i]	0	293
[SKP2i]-[RAF_fi]	0	217
[SKP2i]-[KRASi]	0	228
[SKP2i]-[RTPK_fi]	0	325
[SKP2i]-[SOS1i]	0	328
[SKP2i]-[GRB2i]	0	323
[SKP2i]-[PLCG1i]	0	349
[SKP2i]-[PTPN6i]	0	349
[SKP2i]-[SYKi]	0	349
[SKP2i]-[CASP9i]	0	349
[SKP2i]-[PDPK1i]	0	347
[SKP2i]-[ILKi]	0	349
[SKP2i]-[PAK1i]	0	349
[SKP2i]-[MEK_fi]	0	146
[SKP2i]-[SOCS1_gi]	0	343
[SKP2i]-[mTORC1_ci]	0	269
[SKP2i]-[PRKCDi]	0	333
[SKP2i]-[PLK1i]	0	336
[SKP2i]-[MAPKAPK2i]	0	349
[SKP2i]-[IRAK1i]	0	337
[SKP2i]-[ISGF3_ci]	0	349
[SKP2i]-[SOCS1i]	0	343
[SKP2i]-[STAT3i]	0	349
[SKP2i]-[STAT1i]	0	343
[SKP2i]-[STAT2i]	0	349
[SKP2i]-[JAK_fi]	0	349
[SKP2i]-[AXIN1i]	0	300
[SKP2i]-[MDM2i]	0	317
[SKP2i]-[CK1_fi]	0	349
[SKP2i]-[ITCHi]	0	232
[SKP2i]-[TP53i]	0	349
[SKP2i]-[NFKB_fi]	0	349
[SKP2i]-[IKBKBi]	0	298
[SKP2i]-[REL_fi]	0	349
[SKP2i]-[PIAS1i]	0	349
[SKP2i]-[AKT_fi]	0	307
[SKP2i]-[MAPK14i]	0	341
[SKP2i]-[CBPp300_ci]	0	319
[SKP2i]-[SKIi]	0	349
[SKP2i]-[PPM1Ai]	0	349
[SKP2i]-[ERK_fi]	0	149
[SKP2i]-[GSK3_fi]	0	349
[SKP2i]-[PPP1CAi]	0	349
[SKP2i]-[TAB_fi]	0	298
[SKP2i]-[MAP3K7i]	0	298
[SKP2i]-[SMAD4i]	0	349
[SKP2i]-[SMAD1i]	0	349
[SKP2i]-[SMAD5i]	0	349
[SKP2i]-[BMPR2i]	0	349
[SKP2i]-[ACVR1i]	0	349
[SKP2i]-[SRCi]	0	349
[SKP2i]-[SMAD3i]	0	349
[SKP2i]-[SHC1i]	0	323
[SKP2i]-[SMAD6i]	0	343
[SKP2i]-[TRAF6i]	0	326
[SKP2i]-[SMAD7i]	0	347
[SKP2i]-[SMURF1i]	0	328
[SKP2i]-[SMURF2i]	2	347
[SKP2i]-[SMAD2i]	0	314
[SKP2i]-[TGFBR2i]	0	349
[SKP2i]-[TGFBR1i]	0	349
[SKP2i]-[DVL_fi]	0	349
[SKP2i]-[DAAM1i]	0	349
[SKP2i]-[PARD6Ai]	0	349
[SKP2i]-[AP1_ci]	0	337
[SKP2i]-[MYCi]	0	304
[SKP2i]-[JUNi]	0	349
[SKP2i]-[ATF2i]	0	349
[SKP2i]-[FOSi]	0	349
[SKP2i]-[SRFi]	0	349
[SKP2i]-[PTENi]	0	349
[SKP2i]-[CFL_fi]	0	349
[SKP2i]-[LIMK1i]	0	349
[SKP2i]-[LIMK2i]	0	349
[SKP2i]-[CDC42i]	0	349
[SKP2i]-[ARHGAP24i]	0	349
[SKP2i]-[RAC_fi]	0	228
[SKP2i]-[TIAM1i]	0	349
[SKP2i]-[RHOAi]	0	349
[SKP2i]-[RND3i]	0	349
[SKP2i]-[CASP3i]	0	349
[SKP2i]-[JNK_fi]	0	232
[SKP2i]-[MAP2K7i]	0	349
[SKP2i]-[MAPK8IP3i]	0	349
[SKP2i]-[ROCK1i]	0	349
[SKP2i]-[Prosurvivali]	0	349
[SKP2i]-[Antisurvivali]	0	349
[TGFB1i]-[LIFi]	0	450
[TGFB1i]-[ILR_fi]	5	403
[TGFB1i]-[CREBBPi]	0	422
[TGFB1i]-[DUSP1_gi]	0	450
[TGFB1i]-[EP300i]	0	450
[TGFB1i]-[SMAD7_gi]	0	450
[TGFB1i]-[SMAD6_gi]	0	446
[TGFB1i]-[CCND1i]	0	427
[TGFB1i]-[DKK_gi]	0	405
[TGFB1i]-[NLKi]	0	450
[TGFB1i]-[TCF7_fi]	0	384
[TGFB1i]-[LEF1i]	0	450
[TGFB1i]-[EGR1i]	0	450
[TGFB1i]-[MMP_fi]	0	369
[TGFB1i]-[BTRCi]	0	450
[TGFB1i]-[CTNNB1i]	0	395
[TGFB1i]-[SFRP1_gi]	0	450
[TGFB1i]-[SFRP1i]	0	450
[TGFB1i]-[CFLARi]	0	379
[TGFB1i]-[MSK_fi]	0	450
[TGFB1i]-[RTPK_gi]	0	450
[TGFB1i]-[FZD_fi]	0	450
[TGFB1i]-[DKK_fi]	0	405
[TGFB1i]-[LRP_fi]	0	444
[TGFB1i]-[PIK3CAi]	0	449
[TGFB1i]-[MAP3K8i]	0	396
[TGFB1i]-[BAXi]	0	450
[TGFB1i]-[CYCSi]	0	450
[TGFB1i]-[S6K_fi]	0	450
[TGFB1i]-[MDM2_gi]	0	450
[TGFB1i]-[mTORC2_ci]	0	450
[TGFB1i]-[BADi]	0	450
[TGFB1i]-[RHEBi]	0	450
[TGFB1i]-[BCL2i]	0	427
[TGFB1i]-[AKT1S1i]	0	450
[TGFB1i]-[TSC_fi]	0	450
[TGFB1i]-[FOXO_fi]	0	450
[TGFB1i]-[PTEN_gi]	0	450
[TGFB1i]-[CASP8i]	0	450
[TGFB1i]-[IRS1i]	0	450
[TGFB1i]-[CHUKi]	0	349
[TGFB1i]-[GAB_fi]	0	412
[TGFB1i]-[PTPN11i]	0	387
[TGFB1i]-[GRAP2i]	0	450
[TGFB1i]-[MAP3K11i]	0	450
[TGFB1i]-[MAP3K4i]	0	450
[TGFB1i]-[MAP2K4i]	0	348
[TGFB1i]-[DUSP1i]	0	424
[TGFB1i]-[MAP3K5i]	0	450
[TGFB1i]-[MAP2K3i]	0	450
[TGFB1i]-[DUSP6i]	0	352
[TGFB1i]-[RAF_fi]	0	293
[TGFB1i]-[KRASi]	0	307
[TGFB1i]-[RTPK_fi]	1	415
[TGFB1i]-[SOS1i]	0	425
[TGFB1i]-[GRB2i]	0	412
[TGFB1i]-[PLCG1i]	0	450
[TGFB1i]-[PTPN6i]	0	450
[TGFB1i]-[SYKi]	2	448
[TGFB1i]-[CASP9i]	0	450
[TGFB1i]-[PDPK1i]	0	447
[TGFB1i]-[ILKi]	0	450
[TGFB1i]-[PAK1i]	0	450
[TGFB1i]-[MEK_fi]	0	258
[TGFB1i]-[SOCS1_gi]	0	443
[TGFB1i]-[mTORC1_ci]	0	309
[TGFB1i]-[PRKCDi]	0	436
[TGFB1i]-[PLK1i]	0	428
[TGFB1i]-[MAPKAPK2i]	0	446
[TGFB1i]-[IRAK1i]	0	426
[TGFB1i]-[ISGF3_ci]	0	450
[TGFB1i]-[SOCS1i]	0	443
[TGFB1i]-[STAT3i]	0	450
[TGFB1i]-[STAT1i]	0	443
[TGFB1i]-[STAT2i]	0	450
[TGFB1i]-[JAK_fi]	0	450
[TGFB1i]-[AXIN1i]	0	405
[TGFB1i]-[MDM2i]	0	404
[TGFB1i]-[CK1_fi]	0	450
[TGFB1i]-[ITCHi]	0	250
[TGFB1i]-[TP53i]	0	450
[TGFB1i]-[NFKB_fi]	0	450
[TGFB1i]-[IKBKBi]	0	396
[TGFB1i]-[REL_fi]	0	450
[TGFB1i]-[PIAS1i]	0	446
[TGFB1i]-[AKT_fi]	5	365
[TGFB1i]-[MAPK14i]	0	434
[TGFB1i]-[CBPp300_ci]	0	410
[TGFB1i]-[SKIi]	0	450
[TGFB1i]-[PPM1Ai]	0	450
[TGFB1i]-[ERK_fi]	0	261
[TGFB1i]-[GSK3_fi]	0	450
[TGFB1i]-[PPP1CAi]	0	450
[TGFB1i]-[TAB_fi]	0	396
[TGFB1i]-[MAP3K7i]	0	396
[TGFB1i]-[SMAD4i]	0	450
[TGFB1i]-[SMAD1i]	0	450
[TGFB1i]-[SMAD5i]	0	450
[TGFB1i]-[BMPR2i]	0	450
[TGFB1i]-[ACVR1i]	0	450
[TGFB1i]-[SRCi]	0	450
[TGFB1i]-[SMAD3i]	0	450
[TGFB1i]-[SHC1i]	0	412
[TGFB1i]-[SMAD6i]	0	446
[TGFB1i]-[TRAF6i]	0	424
[TGFB1i]-[SMAD7i]	0	448
[TGFB1i]-[SMURF1i]	0	427
[TGFB1i]-[SMURF2i]	0	450
[TGFB1i]-[SMAD2i]	0	397
[TGFB1i]-[TGFBR2i]	0	450
[TGFB1i]-[TGFBR1i]	0	450
[TGFB1i]-[DVL_fi]	0	450
[TGFB1i]-[DAAM1i]	0	450
[TGFB1i]-[PARD6Ai]	0	450
[TGFB1i]-[AP1_ci]	5	424
[TGFB1i]-[MYCi]	0	392
[TGFB1i]-[JUNi]	0	450
[TGFB1i]-[ATF2i]	0	450
[TGFB1i]-[FOSi]	0	450
[TGFB1i]-[SRFi]	0	450
[TGFB1i]-[PTENi]	0	450
[TGFB1i]-[CFL_fi]	0	450
[TGFB1i]-[LIMK1i]	0	450
[TGFB1i]-[LIMK2i]	0	450
[TGFB1i]-[CDC42i]	0	450
[TGFB1i]-[ARHGAP24i]	0	450
[TGFB1i]-[RAC_fi]	3	264
[TGFB1i]-[TIAM1i]	0	450
[TGFB1i]-[RHOAi]	0	450
[TGFB1i]-[RND3i]	0	450
[TGFB1i]-[CASP3i]	0	450
[TGFB1i]-[JNK_fi]	0	250
[TGFB1i]-[MAP2K7i]	0	450
[TGFB1i]-[MAPK8IP3i]	0	450
[TGFB1i]-[ROCK1i]	0	450
[TGFB1i]-[Prosurvivali]	0	450
[TGFB1i]-[Antisurvivali]	0	450
[LIFi]-[ILR_fi]	0	423
[LIFi]-[CREBBPi]	0	422
[LIFi]-[DUSP1_gi]	0	450
[LIFi]-[EP300i]	0	450
[LIFi]-[SMAD7_gi]	0	450
[LIFi]-[SMAD6_gi]	0	446
[LIFi]-[CCND1i]	0	427
[LIFi]-[DKK_gi]	0	405
[LIFi]-[NLKi]	0	450
[LIFi]-[TCF7_fi]	0	387
[LIFi]-[LEF1i]	0	450
[LIFi]-[EGR1i]	0	450
[LIFi]-[MMP_fi]	0	373
[LIFi]-[BTRCi]	0	450
[LIFi]-[CTNNB1i]	0	395
[LIFi]-[SFRP1_gi]	0	450
[LIFi]-[SFRP1i]	0	450
[LIFi]-[CFLARi]	0	382
[LIFi]-[MSK_fi]	0	450
[LIFi]-[RTPK_gi]	0	450
[LIFi]-[FZD_fi]	0	450
[LIFi]-[DKK_fi]	0	405
[LIFi]-[LRP_fi]	0	444
[LIFi]-[PIK3CAi]	0	450
[LIFi]-[MAP3K8i]	0	396
[LIFi]-[BAXi]	0	450
[LIFi]-[CYCSi]	0	450
[LIFi]-[S6K_fi]	0	450
[LIFi]-[MDM2_gi]	0	450
[LIFi]-[mTORC2_ci]	0	450
[LIFi]-[BADi]	0	450
[LIFi]-[RHEBi]	0	450
[LIFi]-[BCL2i]	0	427
[LIFi]-[AKT1S1i]	0	450
[LIFi]-[TSC_fi]	0	450
[LIFi]-[FOXO_fi]	0	450
[LIFi]-[PTEN_gi]	0	450
[LIFi]-[CASP8i]	0	450
[LIFi]-[IRS1i]	0	450
[LIFi]-[CHUKi]	0	349
[LIFi]-[GAB_fi]	0	415
[LIFi]-[PTPN11i]	0	390
[LIFi]-[GRAP2i]	0	450
[LIFi]-[MAP3K11i]	0	450
[LIFi]-[MAP3K4i]	0	450
[LIFi]-[MAP2K4i]	0	348
[LIFi]-[DUSP1i]	0	428
[LIFi]-[MAP3K5i]	0	450
[LIFi]-[MAP2K3i]	0	450
[LIFi]-[DUSP6i]	0	352
[LIFi]-[RAF_fi]	0	300
[LIFi]-[KRASi]	0	311
[LIFi]-[RTPK_fi]	0	419
[LIFi]-[SOS1i]	0	426
[LIFi]-[GRB2i]	0	415
[LIFi]-[PLCG1i]	0	450
[LIFi]-[PTPN6i]	0	450
[LIFi]-[SYKi]	0	450
[LIFi]-[CASP9i]	0	450
[LIFi]-[PDPK1i]	0	448
[LIFi]-[ILKi]	0	450
[LIFi]-[PAK1i]	0	450
[LIFi]-[MEK_fi]	0	258
[LIFi]-[SOCS1_gi]	0	443
[LIFi]-[mTORC1_ci]	0	309
[LIFi]-[PRKCDi]	0	437
[LIFi]-[PLK1i]	0	428
[LIFi]-[MAPKAPK2i]	0	448
[LIFi]-[IRAK1i]	0	435
[LIFi]-[ISGF3_ci]	0	450
[LIFi]-[SOCS1i]	0	443
[LIFi]-[STAT3i]	0	450
[LIFi]-[STAT1i]	0	443
[LIFi]-[STAT2i]	0	450
[LIFi]-[JAK_fi]	0	450
[LIFi]-[AXIN1i]	0	405
[LIFi]-[MDM2i]	0	404
[LIFi]-[CK1_fi]	0	450
[LIFi]-[ITCHi]	0	250
[LIFi]-[TP53i]	0	450
[LIFi]-[NFKB_fi]	0	450
[LIFi]-[IKBKBi]	0	396
[LIFi]-[REL_fi]	0	450
[LIFi]-[PIAS1i]	0	448
[LIFi]-[AKT_fi]	0	373
[LIFi]-[MAPK14i]	0	434
[LIFi]-[CBPp300_ci]	0	410
[LIFi]-[SKIi]	0	450
[LIFi]-[PPM1Ai]	0	450
[LIFi]-[ERK_fi]	0	261
[LIFi]-[GSK3_fi]	0	450
[LIFi]-[PPP1CAi]	0	450
[LIFi]-[TAB_fi]	0	396
[LIFi]-[MAP3K7i]	0	396
[LIFi]-[SMAD4i]	0	450
[LIFi]-[SMAD1i]	0	450
[LIFi]-[SMAD5i]	0	450
[LIFi]-[BMPR2i]	0	450
[LIFi]-[ACVR1i]	0	450
[LIFi]-[SRCi]	0	450
[LIFi]-[SMAD3i]	0	450
[LIFi]-[SHC1i]	0	415
[LIFi]-[SMAD6i]	0	446
[LIFi]-[TRAF6i]	0	424
[LIFi]-[SMAD7i]	0	448
[LIFi]-[SMURF1i]	0	429
[LIFi]-[SMURF2i]	0	450
[LIFi]-[SMAD2i]	0	397
[LIFi]-[TGFBR2i]	0	450
[LIFi]-[TGFBR1i]	0	450
[LIFi]-[DVL_fi]	0	450
[LIFi]-[DAAM1i]	0	450
[LIFi]-[PARD6Ai]	0	450
[LIFi]-[AP1_ci]	4	419
[LIFi]-[MYCi]	0	392
[LIFi]-[JUNi]	0	450
[LIFi]-[ATF2i]	0	450
[LIFi]-[FOSi]	0	450
[LIFi]-[SRFi]	0	450
[LIFi]-[PTENi]	0	450
[LIFi]-[CFL_fi]	0	450
[LIFi]-[LIMK1i]	0	450
[LIFi]-[LIMK2i]	0	450
[LIFi]-[CDC42i]	0	450
[LIFi]-[ARHGAP24i]	0	450
[LIFi]-[RAC_fi]	0	316
[LIFi]-[TIAM1i]	0	450
[LIFi]-[RHOAi]	0	450
[LIFi]-[RND3i]	0	450
[LIFi]-[CASP3i]	0	450
[LIFi]-[JNK_fi]	0	250
[LIFi]-[MAP2K7i]	0	450
[LIFi]-[MAPK8IP3i]	0	450
[LIFi]-[ROCK1i]	0	450
[LIFi]-[Prosurvivali]	0	450
[LIFi]-[Antisurvivali]	0	450
[ILR_fi]-[CREBBPi]	0	395
[ILR_fi]-[DUSP1_gi]	0	423
[ILR_fi]-[EP300i]	0	423
[ILR_fi]-[SMAD7_gi]	0	423
[ILR_fi]-[SMAD6_gi]	0	420
[ILR_fi]-[CCND1i]	13	387
[ILR_fi]-[DKK_gi]	0	379
[ILR_fi]-[NLKi]	6	417
[ILR_fi]-[TCF7_fi]	4	345
[ILR_fi]-[LEF1i]	1	422
[ILR_fi]-[EGR1i]	0	423
[ILR_fi]-[MMP_fi]	8	285
[ILR_fi]-[BTRCi]	0	423
[ILR_fi]-[CTNNB1i]	4	356
[ILR_fi]-[SFRP1_gi]	0	423
[ILR_fi]-[SFRP1i]	0	423
[ILR_fi]-[CFLARi]	10	317
[ILR_fi]-[MSK_fi]	0	423
[ILR_fi]-[RTPK_gi]	8	415
[ILR_fi]-[FZD_fi]	2	418
[ILR_fi]-[DKK_fi]	0	379
[ILR_fi]-[LRP_fi]	19	395
[ILR_fi]-[PIK3CAi]	11	406
[ILR_fi]-[MAP3K8i]	0	378
[ILR_fi]-[BAXi]	0	423
[ILR_fi]-[CYCSi]	0	423
[ILR_fi]-[S6K_fi]	0	423
[ILR_fi]-[MDM2_gi]	0	423
[ILR_fi]-[mTORC2_ci]	4	419
[ILR_fi]-[BADi]	0	423
[ILR_fi]-[RHEBi]	0	422
[ILR_fi]-[BCL2i]	5	377
[ILR_fi]-[AKT1S1i]	0	423
[ILR_fi]-[TSC_fi]	0	423
[ILR_fi]-[FOXO_fi]	8	415
[ILR_fi]-[PTEN_gi]	0	423
[ILR_fi]-[CASP8i]	0	423
[ILR_fi]-[IRS1i]	0	423
[ILR_fi]-[CHUKi]	3	322
[ILR_fi]-[GAB_fi]	4	384
[ILR_fi]-[PTPN11i]	0	363
[ILR_fi]-[GRAP2i]	0	423
[ILR_fi]-[MAP3K11i]	0	423
[ILR_fi]-[MAP3K4i]	0	423
[ILR_fi]-[MAP2K4i]	1	309
[ILR_fi]-[DUSP1i]	5	389
[ILR_fi]-[MAP3K5i]	0	423
[ILR_fi]-[MAP2K3i]	0	423
[ILR_fi]-[DUSP6i]	1	324
[ILR_fi]-[RAF_fi]	0	276
[ILR_fi]-[KRASi]	5	279
[ILR_fi]-[RTPK_fi]	20	314
[ILR_fi]-[SOS1i]	5	391
[ILR_fi]-[GRB2i]	30	289
[ILR_fi]-[PLCG1i]	0	423
[ILR_fi]-[PTPN6i]	0	423
[ILR_fi]-[SYKi]	0	423
[ILR_fi]-[CASP9i]	0	423
[ILR_fi]-[PDPK1i]	9	405
[ILR_fi]-[ILKi]	3	420
[ILR_fi]-[PAK1i]	3	420
[ILR_fi]-[MEK_fi]	1	249
[ILR_fi]-[SOCS1_gi]	0	417
[ILR_fi]-[mTORC1_ci]	0	282
[ILR_fi]-[PRKCDi]	0	390
[ILR_fi]-[PLK1i]	0	401
[ILR_fi]-[MAPKAPK2i]	0	421
[ILR_fi]-[IRAK1i]	0	422
[ILR_fi]-[ISGF3_ci]	0	423
[ILR_fi]-[SOCS1i]	0	417
[ILR_fi]-[STAT3i]	1	422
[ILR_fi]-[STAT1i]	0	417
[ILR_fi]-[STAT2i]	0	423
[ILR_fi]-[JAK_fi]	0	423
[ILR_fi]-[AXIN1i]	0	379
[ILR_fi]-[MDM2i]	7	339
[ILR_fi]-[CK1_fi]	0	423
[ILR_fi]-[ITCHi]	0	232
[ILR_fi]-[TP53i]	0	423
[ILR_fi]-[NFKB_fi]	0	423
[ILR_fi]-[IKBKBi]	0	378
[ILR_fi]-[REL_fi]	0	423
[ILR_fi]-[PIAS1i]	0	422
[ILR_fi]-[AKT_fi]	39	264
[ILR_fi]-[MAPK14i]	8	397
[ILR_fi]-[CBPp300_ci]	12	355
[ILR_fi]-[SKIi]	0	423
[ILR_fi]-[PPM1Ai]	2	421
[ILR_fi]-[ERK_fi]	1	252
[ILR_fi]-[GSK3_fi]	0	423
[ILR_fi]-[PPP1CAi]	0	423
[ILR_fi]-[TAB_fi]	0	383
[ILR_fi]-[MAP3K7i]	0	383
[ILR_fi]-[SMAD4i]	0	423
[ILR_fi]-[SMAD1i]	0	423
[ILR_fi]-[SMAD5i]	0	423
[ILR_fi]-[BMPR2i]	0	423
[ILR_fi]-[ACVR1i]	0	423
[ILR_fi]-[SRCi]	0	423
[ILR_fi]-[SMAD3i]	0	423
[ILR_fi]-[SHC1i]	30	289
[ILR_fi]-[SMAD6i]	0	420
[ILR_fi]-[TRAF6i]	5	406
[ILR_fi]-[SMAD7i]	0	421
[ILR_fi]-[SMURF1i]	0	403
[ILR_fi]-[SMURF2i]	0	423
[ILR_fi]-[SMAD2i]	0	372
[ILR_fi]-[TGFBR2i]	6	400
[ILR_fi]-[TGFBR1i]	6	400
[ILR_fi]-[DVL_fi]	5	415
[ILR_fi]-[DAAM1i]	0	423
[ILR_fi]-[PARD6Ai]	0	423
[ILR_fi]-[AP1_ci]	0	423
[ILR_fi]-[MYCi]	17	349
[ILR_fi]-[JUNi]	0	423
[ILR_fi]-[ATF2i]	0	423
[ILR_fi]-[FOSi]	0	423
[ILR_fi]-[SRFi]	0	423
[ILR_fi]-[PTENi]	1	422
[ILR_fi]-[CFL_fi]	0	423
[ILR_fi]-[LIMK1i]	0	423
[ILR_fi]-[LIMK2i]	0	423
[ILR_fi]-[CDC42i]	0	423
[ILR_fi]-[ARHGAP24i]	0	423
[ILR_fi]-[RAC_fi]	2	277
[ILR_fi]-[TIAM1i]	0	413
[ILR_fi]-[RHOAi]	0	423
[ILR_fi]-[RND3i]	0	423
[ILR_fi]-[CASP3i]	0	423
[ILR_fi]-[JNK_fi]	0	232
[ILR_fi]-[MAP2K7i]	0	423
[ILR_fi]-[MAPK8IP3i]	0	423
[ILR_fi]-[ROCK1i]	0	423
[ILR_fi]-[Prosurvivali]	0	423
[ILR_fi]-[Antisurvivali]	0	423
[CREBBPi]-[DUSP1_gi]	0	422
[CREBBPi]-[EP300i]	12	391
[CREBBPi]-[SMAD7_gi]	0	422
[CREBBPi]-[SMAD6_gi]	0	418
[CREBBPi]-[CCND1i]	3	401
[CREBBPi]-[DKK_gi]	0	378
[CREBBPi]-[NLKi]	0	422
[CREBBPi]-[TCF7_fi]	2	348
[CREBBPi]-[LEF1i]	0	422
[CREBBPi]-[EGR1i]	0	422
[CREBBPi]-[MMP_fi]	0	341
[CREBBPi]-[BTRCi]	0	422
[CREBBPi]-[CTNNB1i]	3	359
[CREBBPi]-[SFRP1_gi]	0	422
[CREBBPi]-[SFRP1i]	0	422
[CREBBPi]-[CFLARi]	1	351
[CREBBPi]-[MSK_fi]	0	422
[CREBBPi]-[RTPK_gi]	0	422
[CREBBPi]-[FZD_fi]	0	422
[CREBBPi]-[DKK_fi]	0	378
[CREBBPi]-[LRP_fi]	5	410
[CREBBPi]-[PIK3CAi]	4	404
[CREBBPi]-[MAP3K8i]	0	375
[CREBBPi]-[BAXi]	0	422
[CREBBPi]-[CYCSi]	0	422
[CREBBPi]-[S6K_fi]	0	422
[CREBBPi]-[MDM2_gi]	1	421
[CREBBPi]-[mTORC2_ci]	0	422
[CREBBPi]-[BADi]	0	422
[CREBBPi]-[RHEBi]	0	422
[CREBBPi]-[BCL2i]	0	399
[CREBBPi]-[AKT1S1i]	1	421
[CREBBPi]-[TSC_fi]	0	422
[CREBBPi]-[FOXO_fi]	0	422
[CREBBPi]-[PTEN_gi]	0	422
[CREBBPi]-[CASP8i]	0	422
[CREBBPi]-[IRS1i]	0	422
[CREBBPi]-[CHUKi]	0	342
[CREBBPi]-[GAB_fi]	0	388
[CREBBPi]-[PTPN11i]	0	363
[CREBBPi]-[GRAP2i]	0	422
[CREBBPi]-[MAP3K11i]	0	422
[CREBBPi]-[MAP3K4i]	0	422
[CREBBPi]-[MAP2K4i]	0	323
[CREBBPi]-[DUSP1i]	1	402
[CREBBPi]-[MAP3K5i]	0	422
[CREBBPi]-[MAP2K3i]	0	422
[CREBBPi]-[DUSP6i]	0	330
[CREBBPi]-[RAF_fi]	0	279
[CREBBPi]-[KRASi]	0	286
[CREBBPi]-[RTPK_fi]	6	378
[CREBBPi]-[SOS1i]	0	395
[CREBBPi]-[GRB2i]	0	388
[CREBBPi]-[PLCG1i]	0	421
[CREBBPi]-[PTPN6i]	0	422
[CREBBPi]-[SYKi]	0	421
[CREBBPi]-[CASP9i]	0	422
[CREBBPi]-[PDPK1i]	0	420
[CREBBPi]-[ILKi]	3	419
[CREBBPi]-[PAK1i]	3	419
[CREBBPi]-[MEK_fi]	0	250
