Perturbation	Synergies	Non-synergies
[AKT1S1i]-[MDM2i]	0	143
[AKT1S1i]-[MDM2_gi]	0	150
[AKT1S1i]-[NFKB_fi]	0	150
[AKT1S1i]-[BAXi]	0	150
[AKT1S1i]-[BCL2i]	8	142
[AKT1S1i]-[BADi]	0	150
[AKT1S1i]-[CYCSi]	0	150
[AKT1S1i]-[CFLARi]	20	130
[AKT1S1i]-[ITCHi]	0	150
[AKT1S1i]-[JNK_fi]	0	150
[AKT1S1i]-[SFRP1i]	0	150
[AKT1S1i]-[SFRP1_gi]	0	150
[AKT1S1i]-[DKK_fi]	0	150
[AKT1S1i]-[DKK_gi]	0	150
[AKT1S1i]-[AXIN1i]	0	150
[AKT1S1i]-[CK1_fi]	0	150
[AKT1S1i]-[CHUKi]	0	114
[AKT1S1i]-[BTRCi]	0	150
[AKT1S1i]-[CTNNB1i]	0	89
[AKT1S1i]-[LEFi]	0	134
[AKT1S1i]-[Antisurvivali]	0	150
[AKT1S1i]-[Prosurvivali]	0	150
[PIK3CAi]-[IRS1i]	0	117
[PIK3CAi]-[TP53i]	0	117
[PIK3CAi]-[EGR1i]	0	117
[PIK3CAi]-[LRP_fi]	44	57
[PIK3CAi]-[MDM2i]	4	108
[PIK3CAi]-[MDM2_gi]	7	108
[PIK3CAi]-[NFKB_fi]	0	105
[PIK3CAi]-[BAXi]	0	117
[PIK3CAi]-[BCL2i]	17	100
[PIK3CAi]-[BADi]	0	117
[PIK3CAi]-[CYCSi]	0	117
[PIK3CAi]-[CFLARi]	2	115
[PIK3CAi]-[ITCHi]	0	117
[PIK3CAi]-[JNK_fi]	0	117
[PIK3CAi]-[SFRP1i]	0	117
[PIK3CAi]-[SFRP1_gi]	0	117
[PIK3CAi]-[DKK_fi]	0	117
[PIK3CAi]-[DKK_gi]	0	117
[PIK3CAi]-[AXIN1i]	0	117
[PIK3CAi]-[CK1_fi]	0	117
[PIK3CAi]-[CHUKi]	0	95
[PIK3CAi]-[BTRCi]	0	117
[PIK3CAi]-[CTNNB1i]	0	83
[PIK3CAi]-[LEFi]	0	109
[PIK3CAi]-[Antisurvivali]	0	117
[PIK3CAi]-[Prosurvivali]	0	117
[IRS1i]-[TP53i]	0	150
[IRS1i]-[EGR1i]	0	150
[IRS1i]-[LRP_fi]	0	126
[IRS1i]-[MDM2i]	0	143
[IRS1i]-[MDM2_gi]	0	150
[IRS1i]-[NFKB_fi]	0	150
[IRS1i]-[BAXi]	0	150
[IRS1i]-[BCL2i]	0	150
[IRS1i]-[BADi]	0	150
[IRS1i]-[CYCSi]	0	150
[IRS1i]-[CFLARi]	0	150
[IRS1i]-[ITCHi]	0	150
[IRS1i]-[JNK_fi]	0	150
[IRS1i]-[SFRP1i]	0	150
[IRS1i]-[SFRP1_gi]	0	150
[IRS1i]-[DKK_fi]	0	150
[IRS1i]-[DKK_gi]	0	150
[IRS1i]-[AXIN1i]	0	150
[IRS1i]-[CK1_fi]	0	150
[IRS1i]-[CHUKi]	0	114
[IRS1i]-[BTRCi]	0	150
[IRS1i]-[CTNNB1i]	0	89
[IRS1i]-[LEFi]	0	134
[IRS1i]-[Antisurvivali]	0	150
[IRS1i]-[Prosurvivali]	0	150
[TP53i]-[EGR1i]	0	150
[TP53i]-[LRP_fi]	0	126
[TP53i]-[MDM2i]	0	143
[TP53i]-[MDM2_gi]	0	150
[TP53i]-[NFKB_fi]	0	150
[TP53i]-[BAXi]	0	150
[TP53i]-[BCL2i]	0	150
[TP53i]-[BADi]	0	150
[TP53i]-[CYCSi]	0	150
[TP53i]-[CFLARi]	0	150
[TP53i]-[ITCHi]	0	150
[TP53i]-[JNK_fi]	0	150
[TP53i]-[SFRP1i]	0	150
[TP53i]-[SFRP1_gi]	0	150
[TP53i]-[DKK_fi]	0	150
[TP53i]-[DKK_gi]	0	150
[TP53i]-[AXIN1i]	0	150
[TP53i]-[CK1_fi]	0	150
[TP53i]-[CHUKi]	0	114
[TP53i]-[BTRCi]	0	150
[TP53i]-[CTNNB1i]	0	89
[TP53i]-[LEFi]	0	134
[TP53i]-[Antisurvivali]	0	150
[TP53i]-[Prosurvivali]	0	150
[EGR1i]-[LRP_fi]	0	126
[EGR1i]-[MDM2i]	0	143
[EGR1i]-[MDM2_gi]	0	150
[EGR1i]-[NFKB_fi]	0	150
[EGR1i]-[BAXi]	0	150
[EGR1i]-[BCL2i]	0	150
[EGR1i]-[BADi]	0	150
[EGR1i]-[CYCSi]	0	150
[EGR1i]-[CFLARi]	0	150
[EGR1i]-[ITCHi]	0	150
[EGR1i]-[JNK_fi]	0	150
[EGR1i]-[SFRP1i]	0	150
[EGR1i]-[SFRP1_gi]	0	150
[EGR1i]-[DKK_fi]	0	150
[EGR1i]-[DKK_gi]	0	150
[EGR1i]-[AXIN1i]	0	150
[EGR1i]-[CK1_fi]	0	150
[EGR1i]-[CHUKi]	0	114
[EGR1i]-[BTRCi]	0	150
[EGR1i]-[CTNNB1i]	0	82
[EGR1i]-[LEFi]	0	134
[EGR1i]-[Antisurvivali]	0	150
[EGR1i]-[Prosurvivali]	0	150
[LRP_fi]-[MDM2i]	5	116
[LRP_fi]-[MDM2_gi]	3	123
[LRP_fi]-[NFKB_fi]	0	126
[LRP_fi]-[BAXi]	0	126
[LRP_fi]-[BCL2i]	37	89
[LRP_fi]-[BADi]	0	126
[LRP_fi]-[CYCSi]	0	126
[LRP_fi]-[CFLARi]	69	57
[LRP_fi]-[ITCHi]	0	126
[LRP_fi]-[JNK_fi]	0	126
[LRP_fi]-[SFRP1i]	0	126
[LRP_fi]-[SFRP1_gi]	0	126
[LRP_fi]-[DKK_fi]	0	126
[LRP_fi]-[DKK_gi]	0	126
[LRP_fi]-[AXIN1i]	0	126
[LRP_fi]-[CK1_fi]	0	126
[LRP_fi]-[CHUKi]	69	20
[LRP_fi]-[BTRCi]	0	126
[LRP_fi]-[CTNNB1i]	0	89
[LRP_fi]-[LEFi]	9	102
[LRP_fi]-[Antisurvivali]	0	126
[LRP_fi]-[Prosurvivali]	0	126
[MDM2i]-[MDM2_gi]	0	143
[MDM2i]-[NFKB_fi]	0	143
[MDM2i]-[BAXi]	0	143
[MDM2i]-[BCL2i]	29	114
[MDM2i]-[BADi]	0	143
[MDM2i]-[CYCSi]	0	143
[MDM2i]-[CFLARi]	32	111
[MDM2i]-[ITCHi]	0	143
[MDM2i]-[JNK_fi]	0	143
[MDM2i]-[SFRP1i]	0	143
[MDM2i]-[SFRP1_gi]	0	143
[MDM2i]-[DKK_fi]	0	143
[MDM2i]-[DKK_gi]	0	143
[MDM2i]-[AXIN1i]	0	143
[MDM2i]-[CK1_fi]	0	143
[MDM2i]-[CHUKi]	0	109
[MDM2i]-[BTRCi]	0	143
[MDM2i]-[CTNNB1i]	4	72
[MDM2i]-[LEFi]	0	123
[MDM2i]-[Antisurvivali]	0	143
[MDM2i]-[Prosurvivali]	0	143
[MDM2_gi]-[NFKB_fi]	0	150
[MDM2_gi]-[BAXi]	0	150
[MDM2_gi]-[BCL2i]	0	150
[MDM2_gi]-[BADi]	0	150
[MDM2_gi]-[CYCSi]	0	150
[MDM2_gi]-[CFLARi]	0	150
[MDM2_gi]-[ITCHi]	0	150
[MDM2_gi]-[JNK_fi]	0	150
[MDM2_gi]-[SFRP1i]	0	150
[MDM2_gi]-[SFRP1_gi]	0	150
[MDM2_gi]-[DKK_fi]	0	150
[MDM2_gi]-[DKK_gi]	0	150
[MDM2_gi]-[AXIN1i]	0	150
[MDM2_gi]-[CK1_fi]	0	150
[MDM2_gi]-[CHUKi]	0	114
[MDM2_gi]-[BTRCi]	0	150
[MDM2_gi]-[CTNNB1i]	3	77
[MDM2_gi]-[LEFi]	0	134
[MDM2_gi]-[Antisurvivali]	0	150
[MDM2_gi]-[Prosurvivali]	0	150
[NFKB_fi]-[BAXi]	0	150
[NFKB_fi]-[BCL2i]	0	150
[NFKB_fi]-[BADi]	0	150
[NFKB_fi]-[CYCSi]	0	150
[NFKB_fi]-[CFLARi]	0	150
[NFKB_fi]-[ITCHi]	0	150
[NFKB_fi]-[JNK_fi]	0	150
[NFKB_fi]-[SFRP1i]	0	150
[NFKB_fi]-[SFRP1_gi]	0	150
[NFKB_fi]-[DKK_fi]	0	150
[NFKB_fi]-[DKK_gi]	0	150
[NFKB_fi]-[AXIN1i]	0	150
[NFKB_fi]-[CK1_fi]	0	150
[NFKB_fi]-[CHUKi]	0	114
[NFKB_fi]-[BTRCi]	0	150
[NFKB_fi]-[CTNNB1i]	0	74
[NFKB_fi]-[LEFi]	0	134
[NFKB_fi]-[Antisurvivali]	0	150
[NFKB_fi]-[Prosurvivali]	0	150
[BAXi]-[BCL2i]	0	150
[BAXi]-[BADi]	0	150
[BAXi]-[CYCSi]	0	150
[BAXi]-[CFLARi]	0	150
[BAXi]-[ITCHi]	0	150
[BAXi]-[JNK_fi]	0	150
[BAXi]-[SFRP1i]	0	150
[BAXi]-[SFRP1_gi]	0	150
[BAXi]-[DKK_fi]	0	150
[BAXi]-[DKK_gi]	0	150
[BAXi]-[AXIN1i]	0	150
[BAXi]-[CK1_fi]	0	150
[BAXi]-[CHUKi]	0	114
[BAXi]-[BTRCi]	0	150
[BAXi]-[CTNNB1i]	0	89
[BAXi]-[LEFi]	0	134
[BAXi]-[Antisurvivali]	0	150
[BAXi]-[Prosurvivali]	0	150
[BCL2i]-[BADi]	0	150
[BCL2i]-[CYCSi]	0	150
[BCL2i]-[CFLARi]	81	69
[BCL2i]-[ITCHi]	0	150
[BCL2i]-[JNK_fi]	0	150
[BCL2i]-[SFRP1i]	0	150
[BCL2i]-[SFRP1_gi]	0	150
[BCL2i]-[DKK_fi]	0	150
[BCL2i]-[DKK_gi]	0	150
[BCL2i]-[AXIN1i]	0	150
[BCL2i]-[CK1_fi]	0	150
[BCL2i]-[CHUKi]	0	114
[BCL2i]-[BTRCi]	0	150
[BCL2i]-[CTNNB1i]	36	53
[BCL2i]-[LEFi]	2	132
[BCL2i]-[Antisurvivali]	0	150
[BCL2i]-[Prosurvivali]	0	150
[BADi]-[CYCSi]	0	150
[BADi]-[CFLARi]	0	150
[BADi]-[ITCHi]	0	150
[BADi]-[JNK_fi]	0	150
[BADi]-[SFRP1i]	0	150
[BADi]-[SFRP1_gi]	0	150
[BADi]-[DKK_fi]	0	150
[BADi]-[DKK_gi]	0	150
[BADi]-[AXIN1i]	0	150
[BADi]-[CK1_fi]	0	150
[BADi]-[CHUKi]	0	114
[BADi]-[BTRCi]	0	150
[BADi]-[CTNNB1i]	0	89
[BADi]-[LEFi]	0	134
[BADi]-[Antisurvivali]	0	150
[BADi]-[Prosurvivali]	0	150
[CYCSi]-[CFLARi]	0	150
[CYCSi]-[ITCHi]	0	150
[CYCSi]-[JNK_fi]	0	150
[CYCSi]-[SFRP1i]	0	150
[CYCSi]-[SFRP1_gi]	0	150
[CYCSi]-[DKK_fi]	0	150
[CYCSi]-[DKK_gi]	0	150
[CYCSi]-[AXIN1i]	0	150
[CYCSi]-[CK1_fi]	0	150
[CYCSi]-[CHUKi]	0	114
[CYCSi]-[BTRCi]	0	150
[CYCSi]-[CTNNB1i]	0	89
[CYCSi]-[LEFi]	0	134
[CYCSi]-[Antisurvivali]	0	150
[CYCSi]-[Prosurvivali]	0	150
[CFLARi]-[ITCHi]	0	150
[CFLARi]-[JNK_fi]	0	150
[CFLARi]-[SFRP1i]	0	150
[CFLARi]-[SFRP1_gi]	0	150
[CFLARi]-[DKK_fi]	0	150
[CFLARi]-[DKK_gi]	0	150
[CFLARi]-[AXIN1i]	0	150
[CFLARi]-[CK1_fi]	0	150
[CFLARi]-[CHUKi]	0	114
[CFLARi]-[BTRCi]	0	150
[CFLARi]-[CTNNB1i]	40	49
[CFLARi]-[LEFi]	0	134
[CFLARi]-[Antisurvivali]	0	150
[CFLARi]-[Prosurvivali]	0	150
[ITCHi]-[JNK_fi]	0	150
[ITCHi]-[SFRP1i]	0	150
[ITCHi]-[SFRP1_gi]	0	150
[ITCHi]-[DKK_fi]	0	150
[ITCHi]-[DKK_gi]	0	150
[ITCHi]-[AXIN1i]	0	150
[ITCHi]-[CK1_fi]	0	150
[ITCHi]-[CHUKi]	0	114
[ITCHi]-[BTRCi]	0	150
[ITCHi]-[CTNNB1i]	0	89
[ITCHi]-[LEFi]	0	134
[ITCHi]-[Antisurvivali]	0	150
[ITCHi]-[Prosurvivali]	0	150
[JNK_fi]-[SFRP1i]	0	150
[JNK_fi]-[SFRP1_gi]	0	150
[JNK_fi]-[DKK_fi]	0	150
[JNK_fi]-[DKK_gi]	0	150
[JNK_fi]-[AXIN1i]	0	150
[JNK_fi]-[CK1_fi]	0	150
[JNK_fi]-[CHUKi]	0	114
[JNK_fi]-[BTRCi]	0	150
[JNK_fi]-[CTNNB1i]	0	89
[JNK_fi]-[LEFi]	0	134
[JNK_fi]-[Antisurvivali]	0	150
[JNK_fi]-[Prosurvivali]	0	150
[SFRP1i]-[SFRP1_gi]	0	150
[SFRP1i]-[DKK_fi]	0	150
[SFRP1i]-[DKK_gi]	0	150
[SFRP1i]-[AXIN1i]	0	150
[SFRP1i]-[CK1_fi]	0	150
[SFRP1i]-[CHUKi]	0	114
[SFRP1i]-[BTRCi]	0	150
[SFRP1i]-[CTNNB1i]	0	89
[SFRP1i]-[LEFi]	0	134
[SFRP1i]-[Antisurvivali]	0	150
[SFRP1i]-[Prosurvivali]	0	150
[SFRP1_gi]-[DKK_fi]	0	150
[SFRP1_gi]-[DKK_gi]	0	150
[SFRP1_gi]-[AXIN1i]	0	150
[SFRP1_gi]-[CK1_fi]	0	150
[SFRP1_gi]-[CHUKi]	0	114
[SFRP1_gi]-[BTRCi]	0	150
[SFRP1_gi]-[CTNNB1i]	0	89
[SFRP1_gi]-[LEFi]	0	134
[SFRP1_gi]-[Antisurvivali]	0	150
[SFRP1_gi]-[Prosurvivali]	0	150
[DKK_fi]-[DKK_gi]	0	150
[DKK_fi]-[AXIN1i]	0	150
[DKK_fi]-[CK1_fi]	0	150
[DKK_fi]-[CHUKi]	0	114
[DKK_fi]-[BTRCi]	0	150
[DKK_fi]-[CTNNB1i]	0	89
[DKK_fi]-[LEFi]	0	134
[DKK_fi]-[Antisurvivali]	0	150
[DKK_fi]-[Prosurvivali]	0	150
[DKK_gi]-[AXIN1i]	0	150
[DKK_gi]-[CK1_fi]	0	150
[DKK_gi]-[CHUKi]	0	114
[DKK_gi]-[BTRCi]	0	150
[DKK_gi]-[CTNNB1i]	0	89
[DKK_gi]-[LEFi]	0	134
[DKK_gi]-[Antisurvivali]	0	150
[DKK_gi]-[Prosurvivali]	0	150
[AXIN1i]-[CK1_fi]	0	150
[AXIN1i]-[CHUKi]	0	114
[AXIN1i]-[BTRCi]	0	150
[AXIN1i]-[CTNNB1i]	0	89
[AXIN1i]-[LEFi]	0	134
[AXIN1i]-[Antisurvivali]	0	150
[AXIN1i]-[Prosurvivali]	0	150
[CK1_fi]-[CHUKi]	0	114
[CK1_fi]-[BTRCi]	0	150
[CK1_fi]-[CTNNB1i]	0	89
[CK1_fi]-[LEFi]	0	134
[CK1_fi]-[Antisurvivali]	0	150
[CK1_fi]-[Prosurvivali]	0	150
[CHUKi]-[BTRCi]	0	114
[CHUKi]-[CTNNB1i]	0	89
[CHUKi]-[LEFi]	0	108
[CHUKi]-[Antisurvivali]	0	114
[CHUKi]-[Prosurvivali]	0	114
[BTRCi]-[CTNNB1i]	0	89
[BTRCi]-[LEFi]	0	134
[BTRCi]-[Antisurvivali]	0	150
[BTRCi]-[Prosurvivali]	0	150
[CTNNB1i]-[LEFi]	0	89
[CTNNB1i]-[Antisurvivali]	0	89
[CTNNB1i]-[Prosurvivali]	0	89
[LEFi]-[Antisurvivali]	0	134
[LEFi]-[Prosurvivali]	0	134
[Antisurvivali]-[Prosurvivali]	0	150
